data,dia_semana,nome_exchange,direcao,total_transacoes,volume_usd,preco_medio_usd,total_trades
2025-06-12,Quinta-feira,SpookySwap,SELL,2,14100.762618157827,1.0692079286843996,7
2025-06-12,Quinta-feira,SpookySwap,BUY,2,14100.762618157827,1.0692079286843996,7
2025-05-29,Quinta-feira,SpookySwap,SELL,7,75088.68685232691,325.1281521172924,95
2025-05-29,Quinta-feira,SpookySwap,BUY,7,75088.68685232691,325.1281521172924,95
2025-05-31,Sábado,SpookySwap,SELL,2,17882.723444320785,1032.1625057998294,11
2025-05-31,Sábado,SpookySwap,BUY,2,17882.723444320785,1032.1625057998294,11
2025-06-06,Sexta-feira,SpookySwap,BUY,3,47828.43758338256,697.5873545334471,32
2025-06-06,Sexta-feira,SpookySwap,SELL,3,47828.43758338256,697.5873545334471,32
2025-06-10,Terça-feira,SpookySwap,BUY,2,17883.777754030583,7.128600494537509,10
2025-06-10,Terça-feira,SpookySwap,SELL,2,17883.777754030583,7.128600494537509,10
2025-06-12,Quinta-feira,Bancor Network,SELL,12,317589.6439717446,12289.988298145172,124
2025-06-12,Quinta-feira,Bancor Network,BUY,12,317589.64397174463,12289.988298145168,124
2025-05-29,Quinta-feira,Bancor Network,BUY,20,832497.329162484,9750.225491619234,374
2025-05-29,Quinta-feira,Bancor Network,SELL,20,832497.3291624839,9750.225491619232,374
2025-05-31,Sábado,Bancor Network,BUY,9,205102.760383812,453.3018456214471,149
2025-05-31,Sábado,Bancor Network,SELL,9,205102.76038381198,453.3018456214471,149
2025-06-06,Sexta-feira,Bancor Network,BUY,5,144126.00823282197,34098.053157158356,78
2025-06-06,Sexta-feira,Bancor Network,SELL,5,144126.008232822,34098.05315715835,78
2025-06-10,Terça-feira,Bancor Network,SELL,7,119702.60110601397,23572.611068052523,52
2025-06-10,Terça-feira,Bancor Network,BUY,7,119702.60110601399,23572.61106805252,52
2025-06-12,Quinta-feira,1inch Liquidity Protocol,SELL,1,15832.530619767265,0.025241393974298334,14
2025-06-12,Quinta-feira,1inch Liquidity Protocol,BUY,1,15832.530619767265,0.025241393974298334,14
2025-05-29,Quinta-feira,1inch Liquidity Protocol,SELL,3,45744.013311415976,13.257203490117256,48
2025-05-29,Quinta-feira,1inch Liquidity Protocol,BUY,3,45744.013311415976,13.257203490117254,48
2025-05-31,Sábado,1inch Liquidity Protocol,BUY,3,17808.370572804633,105.07083399528484,34
2025-05-31,Sábado,1inch Liquidity Protocol,SELL,3,17808.370572804633,105.07083399528483,34
2025-06-06,Sexta-feira,1inch Liquidity Protocol,BUY,2,14145.275544680033,20.897554653241627,25
2025-06-06,Sexta-feira,1inch Liquidity Protocol,SELL,2,14145.275544680033,20.897554653241627,25
2025-06-10,Terça-feira,1inch Liquidity Protocol,BUY,2,27621.04902972266,19.89474120562669,20
2025-06-10,Terça-feira,1inch Liquidity Protocol,SELL,2,27621.04902972266,19.89474120562669,20
2025-06-06,Sexta-feira,SpiritSwap,SELL,2,13016.5832295277,1.1707697759361482,20
2025-06-06,Sexta-feira,SpiritSwap,BUY,2,13016.5832295277,1.1707697759361482,20
2025-06-12,Quinta-feira,Uniswap,SELL,1889,1.045928320443776E18,4.9031470441562894E23,129847
2025-06-12,Quinta-feira,Uniswap,BUY,1911,1.04592832041669018E18,4.8467005580373285E23,122507
2025-05-29,Quinta-feira,Uniswap,BUY,1977,2273598447.118484,6.316123208890983E24,123174
2025-05-29,Quinta-feira,Uniswap,SELL,1929,2301675562.715002,6.473289571787387E24,133459
2025-05-31,Sábado,Uniswap,SELL,1892,1.603406023196231E20,1.285987633120288E26,114782
2025-05-31,Sábado,Uniswap,BUY,1893,1.6034060231962663E20,1.2853082946981314E26,109350
2025-06-06,Sexta-feira,Uniswap,SELL,1359,6.591598320100637E19,4.313792317147986E23,109365
2025-06-06,Sexta-feira,Uniswap,BUY,1374,6.591598320100297E19,4.266698493336966E23,106030
2025-06-10,Terça-feira,Uniswap,BUY,2148,6.646952999120902E19,6.231042076727416E22,101856
2025-06-10,Terça-feira,Uniswap,SELL,2148,6.64695299912091E19,6.231042076727413E22,101856
2025-06-12,Quinta-feira,Balancer,BUY,85,12645991.180155165,9374.79021247688,1590
2025-06-12,Quinta-feira,Balancer,SELL,82,13074513.298945362,11601.745106148512,1623
2025-05-29,Quinta-feira,Balancer,SELL,91,20327891.354816627,10253.390600864343,1617
2025-05-29,Quinta-feira,Balancer,BUY,92,21616950.42501626,8429.842445811222,1646
2025-05-31,Sábado,Balancer,SELL,82,14593194.442895222,16391.776803796733,1480
2025-05-31,Sábado,Balancer,BUY,84,15133261.737047963,8254.619478653385,1545
2025-06-06,Sexta-feira,Balancer,SELL,42,1783085.1821275759,13871.610784481492,497
2025-06-06,Sexta-feira,Balancer,BUY,39,1508617.883068757,1345.4319955845904,495
2025-06-10,Terça-feira,Balancer,SELL,103,29110180.53907275,81340.41927281058,1128
2025-06-10,Terça-feira,Balancer,BUY,103,29110180.539072767,81340.41927281057,1128
2025-06-12,Quinta-feira,PancakeSwap,BUY,36,1.6563518146320538E20,1182528261099.0088,1841
2025-06-12,Quinta-feira,PancakeSwap,SELL,35,1.6563518146320597E20,1216314821540.258,1977
2025-05-29,Quinta-feira,PancakeSwap,SELL,42,20032156.878207494,105743.00818655614,2005
2025-05-29,Quinta-feira,PancakeSwap,BUY,41,19779122.472945742,36413.569681038185,1868
2025-05-31,Sábado,PancakeSwap,SELL,36,9721263.375120653,70153.34913470142,1653
2025-05-31,Sábado,PancakeSwap,BUY,35,9719023.347350407,10386.058811959074,1561
2025-06-06,Sexta-feira,PancakeSwap,SELL,26,2.630654002791016E19,50780.59010648019,1368
2025-06-06,Sexta-feira,PancakeSwap,BUY,27,2.6306540027910476E19,332.2417251502232,1477
2025-06-10,Terça-feira,PancakeSwap,SELL,36,42879705.50057456,39154.19749504406,2953
2025-06-10,Terça-feira,PancakeSwap,BUY,36,42879705.50057456,39154.19749504406,2953
2025-06-12,Quinta-feira,CRO DeFi Swap,BUY,2,22581.71955903584,14097.441440830657,55
2025-06-12,Quinta-feira,CRO DeFi Swap,SELL,2,30055.707874073116,15450.5211883002,70
2025-05-29,Quinta-feira,CRO DeFi Swap,BUY,1,9163.45798641266,0.00036943604481407655,36
2025-05-29,Quinta-feira,CRO DeFi Swap,SELL,1,12443.32907748337,2683.5474170803686,49
2025-05-31,Sábado,CRO DeFi Swap,SELL,4,56961.41632531953,6007.645071790372,139
2025-05-31,Sábado,CRO DeFi Swap,BUY,4,56961.41632531953,6007.645071790372,139
2025-06-06,Sexta-feira,CRO DeFi Swap,BUY,3,18764.566248544168,8286.571393244772,49
2025-06-06,Sexta-feira,CRO DeFi Swap,SELL,3,18517.739476631596,9105.82524672235,43
2025-06-12,Quinta-feira,Pangolin,BUY,2,34737.65464926797,135.07416853035528,9
2025-06-12,Quinta-feira,Pangolin,SELL,2,34737.65464926797,135.07416853035528,9
2025-05-31,Sábado,Pangolin,SELL,2,13061.510521861623,63.17024734098229,8
2025-05-31,Sábado,Pangolin,BUY,2,13061.510521861623,63.17024734098229,8
2025-06-10,Terça-feira,Pangolin,BUY,2,14683.499433865672,1319.6426209232868,7
2025-06-10,Terça-feira,Pangolin,SELL,2,14683.499433865672,1319.6426209232868,7
2025-06-12,Quinta-feira,Wigoswap,SELL,2,13052.421092588136,1.3065951535511353,40
2025-06-12,Quinta-feira,Wigoswap,BUY,2,13052.421092588136,1.3065951535511353,40
2025-05-29,Quinta-feira,Wigoswap,BUY,4,63725.78709457483,1.3324049550721457,220
2025-05-29,Quinta-feira,Wigoswap,SELL,4,63725.78709457483,1.3324049550721457,220
2025-05-31,Sábado,Wigoswap,BUY,2,15306.811661794382,1.3900857108184683,48
2025-05-31,Sábado,Wigoswap,SELL,2,15306.811661794382,1.3900857108184683,48
2025-06-10,Terça-feira,Wigoswap,BUY,6,65266.423308609956,1.6653893032262788,68
2025-06-10,Terça-feira,Wigoswap,SELL,6,65266.42330860996,1.6653893032262788,68
2025-06-12,Quinta-feira,Uniswap v3,BUY,289,82242455.5996803,288598.5594760839,60845
2025-06-12,Quinta-feira,Uniswap v3,SELL,289,82242455.59968032,288598.5594760837,60845
2025-05-29,Quinta-feira,Uniswap v3,BUY,216,47447895.13566526,161252.6164828803,53249
2025-05-29,Quinta-feira,Uniswap v3,SELL,216,47447895.13566524,161252.61648288023,53249
2025-05-31,Sábado,Uniswap v3,BUY,264,49025218.35418497,261416.2464671454,41930
2025-05-31,Sábado,Uniswap v3,SELL,264,49025218.35418497,261416.24646714583,41930
2025-06-06,Sexta-feira,Uniswap v3,SELL,43,14070660.665055053,2544.6662998297547,374
2025-06-06,Sexta-feira,Uniswap v3,BUY,43,14070660.665055048,2544.666299829754,374
2025-06-10,Terça-feira,Uniswap v3,SELL,142,32118176.45385859,269808.66737395234,7983
2025-06-10,Terça-feira,Uniswap v3,BUY,142,32118176.453858595,269808.6673739522,7983
2025-05-29,Quinta-feira,Verse Dex,BUY,1,6636.221547839694,2.98631203950362e-8,6
2025-05-29,Quinta-feira,Verse Dex,SELL,1,8642.223736428032,33283235.13191121,10
2025-05-31,Sábado,Verse Dex,BUY,3,24880.62351744226,183.95461662135003,64
2025-05-31,Sábado,Verse Dex,SELL,3,20952.206027441644,11110892.015688622,37
2025-06-06,Sexta-feira,Verse Dex,BUY,2,13506.013345056064,284.005196711601,17
2025-06-06,Sexta-feira,Verse Dex,SELL,2,13506.013345056064,284.005196711601,17
2025-06-12,Quinta-feira,Curve,BUY,7,110667.95606948674,0.9947668959458514,18
2025-06-12,Quinta-feira,Curve,SELL,9,210056.88841826448,0.9783592268905128,49
2025-05-29,Quinta-feira,Curve,BUY,15,20709377.23720174,0.9968789267377631,360
2025-05-29,Quinta-feira,Curve,SELL,16,20858415.48147638,0.9827298534984859,369
2025-05-31,Sábado,Curve,BUY,15,33027940.030183163,1.0006967895931378,1212
2025-05-31,Sábado,Curve,SELL,16,33123889.491439663,0.9836260273925,1228
2025-06-06,Sexta-feira,Curve,SELL,7,263521.7471185235,0.9880429966517008,45
2025-06-06,Sexta-feira,Curve,BUY,5,140313.9010558461,1.0050685893934161,26
